# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 763 157 1746 960
p 2 303 592 25 12968 2513
p 2 281 638 1 17251 2746
p 2 1 914 5 6717 1471
i 2 920 0 0 13989 3177
p 2 0 524 396 896 646
p 2 1 897 22 4997 1259
p 2 288 630 2 18649 2689
i 2 920 0 0 16933 3586
p 2 1 919 0 5114 1376
p 2 0 742 178 1671 964
p 2 6 914 0 4983 1439
p 2 9 911 0 6357 1443
p 2 2 918 0 5894 1349
p 2 13 907 0 7670 1525
p 2 0 847 73 2500 1118
p 2 8 912 0 6851 1444
p 2 15 905 0 7817 1515
p 2 0 920 0 5766 1326
p 2 7 913 0 6982 1474
p 2 0 775 145 1887 989
p 2 1 919 0 4730 1264
p 2 7 913 0 7893 1493
p 2 0 920 0 5854 1288
p 2 15 904 1 7750 1481
p 2 0 809 111 2136 1061
p 2 5 913 2 5331 1315
p 2 3 913 4 7798 1437
p 2 1 919 0 4356 1254
p 2 8 907 5 6913 1360
p 2 0 827 93 2267 1100
p 2 0 913 7 3280 1192
p 2 8 908 4 7565 1436
p 2 1 917 2 5271 1287
p 2 9 910 1 7590 1450
p 2 0 782 138 1960 1021
p 2 0 918 2 5812 1255
p 2 2 918 0 6485 1358
p 2 0 920 0 4997 1240
p 2 1 918 1 6198 1330
p 2 0 841 79 2122 1077
p 2 0 920 0 4687 1240
p 2 4 916 0 6755 1350
p 2 0 909 11 4451 1281
p 2 6 913 1 5727 1382
p 2 0 825 95 2762 1140
p 2 0 910 10 4039 1265
p 2 0 917 3 6095 1363
p 2 0 920 0 5123 1267
p 2 0 920 0 6024 1334
p 2 0 746 174 1792 967
p 2 0 920 0 5831 1316
p 2 11 908 1 7766 1475
p 2 0 920 0 6748 1377
p 2 2 918 0 8516 1484
p 2 0 805 115 2166 1085
p 2 0 918 2 5012 1368
p 2 0 907 13 6194 1331
p 2 0 916 4 5253 1250
p 2 0 920 0 7181 1346
p 2 0 851 69 2537 1139
p 2 0 920 0 4756 1315
p 2 1 919 0 8109 1420
p 2 3 917 0 6347 1370
p 2 1 919 0 6825 1329
p 2 0 776 144 2215 1037
p 2 3 917 0 8908 1461
p 2 6 914 0 6431 1366
p 2 2 918 0 9160 1407
p 2 4 916 0 6943 1386
p 2 0 815 105 2229 1076
p 2 4 916 0 9806 1533
p 2 0 920 0 6993 1347
p 2 2 918 0 9168 1452
p 2 0 920 0 7247 1353
p 2 0 868 52 2499 1163
p 2 3 917 0 9022 1442
p 2 0 920 0 6636 1331
p 2 8 911 1 8144 1471
p 2 0 920 0 4296 1254
p 2 0 691 229 1635 903
p 2 3 915 2 8607 1388
p 2 0 920 0 6452 1305
p 2 3 917 0 8921 1419
p 2 0 919 1 4735 1282
p 2 0 722 198 2011 969
p 2 4 913 3 7655 1418
p 2 0 914 6 4490 1272
p 2 4 910 6 7298 1360
p 2 0 915 5 5878 1232
p 2 0 867 53 2845 1194
i 2 920 0 0 16769 3509
p 2 0 483 437 881 658
p 2 0 424 496 696 587
p 2 0 404 516 859 553
p 2 0 328 592 662 478
p 2 0 170 750 452 327
p 2 0 358 562 781 505
p 2 0 221 699 620 373
p 2 0 300 620 763 463
p 2 0 268 652 608 421
p 2 0 289 631 852 461
p 2 0 207 713 547 362
p 2 0 293 627 908 470
p 2 0 457 463 1016 629
p 2 0 267 653 651 425
p 2 0 549 371 1348 728
p 2 0 455 465 1003 628
p 2 0 423 497 987 592
p 2 0 389 531 812 548
p 2 0 296 624 628 444
p 2 0 553 367 1445 753
p 2 0 351 569 812 516
p 2 0 371 549 980 545
p 2 0 422 498 908 586
p 2 0 303 617 675 458
p 2 0 286 634 841 459
p 2 0 260 660 626 420
p 2 0 276 644 892 448
p 2 0 413 507 989 583
p 2 0 348 572 708 502
p 2 0 410 510 1258 591
p 2 0 459 461 928 617
p 2 0 340 580 962 509
p 2 0 447 473 1165 638
p 2 0 435 485 861 594
p 2 0 251 669 906 424
p 2 0 283 637 580 428
i 2 920 0 0 14050 3282
p 2 0 911 9 2502 1147
p 2 0 767 153 1248 897
p 2 0 910 10 2487 1118
p 2 0 914 6 2636 1129
p 2 0 911 9 2750 1132
p 2 0 914 6 2699 1139
p 2 0 753 167 1520 936
p 2 0 909 11 2528 1133
p 2 0 904 16 2497 1114
p 2 0 915 5 2622 1146
p 2 0 915 5 2574 1127
p 2 0 694 226 1255 844
p 2 0 916 4 2713 1155
p 2 0 912 8 2611 1142
p 2 0 914 6 2618 1142
p 2 0 919 1 2619 1142
p 2 0 784 136 1532 974
p 2 0 903 17 2547 1149
p 2 0 906 14 2584 1137
p 2 0 914 6 2531 1110
p 2 0 914 6 2664 1144
p 2 0 718 202 1526 913
p 2 0 912 8 2658 1160
p 2 0 914 6 2517 1111
p 2 0 912 8 2628 1137
p 2 0 913 7 2689 1153
p 2 0 655 265 1271 821
p 2 0 916 4 2769 1176
p 2 0 892 28 2614 1131
p 2 0 917 3 2695 1160
p 2 0 915 5 2658 1140
p 2 0 775 145 1437 945
p 2 0 907 13 2609 1145
p 2 0 912 8 2617 1140
p 2 0 915 5 2664 1146
p 2 0 918 2 2623 1140
p 2 0 752 168 1755 964
p 2 0 907 13 2701 1164
p 2 0 911 9 2626 1134
p 2 0 917 3 2799 1167
p 2 0 917 3 2723 1164
p 2 0 653 267 1265 810
p 2 0 916 4 2780 1174
p 2 0 909 11 2680 1145
p 2 0 916 4 2765 1154
p 2 0 913 7 2914 1191
p 2 0 748 172 1472 924
p 2 0 912 8 2825 1166
p 2 0 908 12 2863 1161
p 2 0 916 4 3040 1168
p 2 0 917 3 2919 1152
p 2 0 733 187 1619 931
p 2 0 912 8 3293 1203
p 2 0 914 6 3003 1170
p 2 0 916 4 2955 1180
p 2 2 907 11 3241 1172
p 2 0 643 277 1288 809
p 2 0 909 11 3120 1197
p 2 0 913 7 2988 1169
p 2 0 915 5 3616 1209
p 2 0 916 4 3089 1174
p 2 0 753 167 1580 935
p 2 0 911 9 2903 1148
p 2 0 916 4 3679 1183
p 2 0 913 7 3167 1178
p 2 0 915 5 3191 1174
p 2 0 729 191 1647 924
p 2 1 914 5 3795 1207
p 2 0 914 6 3148 1173
p 2 0 916 4 3418 1208
p 2 0 916 4 3976 1209
p 2 0 633 287 1276 795
p 2 0 914 6 3316 1192
p 2 0 914 6 3350 1190
p 2 1 916 3 3929 1218
p 2 0 917 3 3325 1193
p 2 0 682 238 1440 857
p 2 0 910 10 3235 1202
p 2 0 913 7 3333 1165
p 2 0 913 7 3361 1177
p 2 0 912 8 3487 1176
p 2 0 750 170 1779 953
p 2 0 913 7 3433 1200
p 2 0 912 8 3346 1185
p 2 0 912 8 3393 1176
p 2 0 914 6 3655 1185
p 2 0 643 277 1330 803
p 2 0 913 7 3500 1203
p 2 0 910 10 3380 1187
p 2 0 916 4 3869 1225
p 2 0 918 2 3308 1175
p 2 0 728 192 1516 905
p 2 0 907 13 3307 1181
p 2 0 917 3 3819 1209
p 2 0 917 3 3411 1181
p 2 0 916 4 3495 1197
p 2 0 701 219 1662 894
p 2 0 916 4 3518 1204
p 2 0 910 10 3324 1156
p 2 0 914 6 3542 1202
p 2 0 920 0 3476 1184
p 2 0 671 249 1359 823
p 2 0 917 3 3562 1228
p 2 0 915 5 3383 1180
i 2 920 0 0 23621 3735
p 2 0 570 350 1418 782
p 2 0 439 481 761 604
p 2 0 380 540 809 527
p 2 0 281 639 613 446
p 2 0 200 720 459 361
p 2 0 235 685 572 393
p 2 0 172 748 457 331
p 2 0 175 745 509 338
p 2 0 480 440 1193 700
p 2 0 356 564 846 539
p 2 0 380 540 946 574
p 2 0 275 645 577 434
p 2 0 435 485 1009 633
p 2 0 464 456 1281 665
p 2 0 720 200 6514 1074
p 2 0 552 368 1828 736
p 2 0 455 465 1037 626
p 2 0 494 426 1371 670
p 2 0 585 335 6377 930
p 2 0 660 260 2128 886
p 2 0 556 364 1596 767
p 2 0 512 408 1361 694
p 2 0 570 350 6634 927
p 2 0 625 295 2209 862
p 2 0 619 301 1551 837
p 2 0 556 364 5735 881
p 2 0 514 406 1586 693
p 2 0 436 484 1236 601
p 2 0 581 339 6042 905
p 2 0 599 321 1910 813
p 2 0 659 261 5295 950
p 2 0 468 452 1652 639
p 2 0 484 436 1345 664
p 2 0 664 256 5217 961
p 2 0 577 343 1991 779
p 2 0 532 388 1303 717
p 2 0 408 512 1156 573
p 2 0 566 354 5293 829
p 2 0 598 322 1915 803
p 2 0 491 429 1419 678
p 2 0 601 319 6139 934
p 2 0 484 436 1697 670
p 2 0 372 548 1015 538
p 2 0 348 572 882 512
p 2 0 708 212 6583 1082
p 2 0 617 303 2151 835
p 2 0 447 473 1067 620
p 2 0 419 501 1130 589
p 2 0 533 387 6587 888
p 2 0 446 474 1677 632
p 2 0 598 322 1862 832
p 2 0 620 300 1818 824
p 2 0 627 293 5840 965
p 2 0 594 326 1654 789
p 2 0 545 375 6073 861
p 2 0 489 431 1568 657
p 2 0 406 514 1100 565
p 2 0 491 429 5001 755
p 2 0 736 184 2417 1026
p 2 0 659 261 5150 929
p 2 0 611 309 2032 828
p 2 0 484 436 1150 662
p 2 0 501 419 1395 688
p 2 0 710 210 5502 1008
p 2 0 548 372 1729 743
p 2 0 480 440 1110 651
p 2 0 501 419 1244 673
p 2 0 675 245 6514 1039
p 2 0 745 175 2409 1008
p 2 0 464 456 1204 644
p 2 0 678 242 6350 1021
p 2 0 548 372 1794 740
p 2 0 521 399 1481 745
p 2 0 407 513 968 570
p 2 0 777 143 7228 1199
p 2 0 572 348 1913 768
p 2 0 569 351 1399 758
p 2 0 462 458 1261 648
p 2 0 602 318 5767 945
p 2 0 654 266 1783 866
p 2 0 597 323 6146 939
p 2 0 640 280 1994 852
i 2 920 0 0 12986 3354
p 2 0 820 100 2610 1039
p 2 0 793 127 2814 993
p 2 0 748 172 2754 927
p 2 0 662 258 1162 777
p 2 0 680 240 2678 871
p 2 0 709 211 2679 880
p 2 0 743 177 2898 928
p 2 0 722 198 2971 929
p 2 0 644 276 1140 779
p 2 0 688 232 2726 878
p 2 0 710 210 2877 921
p 2 0 683 237 2979 883
p 2 0 745 175 3150 966
p 2 0 666 254 1298 817
p 2 0 776 144 2792 999
p 2 0 711 209 2882 930
p 2 0 748 172 2908 969
p 2 0 712 208 2874 925
p 2 0 603 317 1151 745
p 2 0 754 166 2867 971
p 2 0 688 232 2804 893
p 2 0 738 182 2553 969
p 2 0 733 187 2264 946
p 2 0 570 350 966 700
p 2 0 748 172 2090 974
p 2 0 723 197 1808 922
p 2 0 716 204 1702 933
p 2 0 769 151 1862 994
p 2 0 648 272 1179 827
p 2 0 796 124 1867 1004
p 2 0 808 112 1905 1055
p 2 0 783 137 1808 1005
p 2 0 785 135 1886 1015
p 2 0 686 234 1169 859
p 2 0 749 171 1714 955
p 2 0 703 217 1408 884
p 2 0 814 106 1993 1035
p 2 0 772 148 1765 1001
p 2 0 646 274 1120 798
p 2 0 705 215 1575 901
p 2 0 765 155 1849 986
p 2 0 797 123 1858 1018
p 2 0 730 190 1529 928
p 2 0 664 256 1133 833
p 2 0 808 112 1726 1023
p 2 0 752 168 1511 960
p 2 0 747 173 1495 959
p 2 0 683 237 1272 872
p 2 0 599 321 967 740
p 2 0 672 248 1299 851
p 2 0 670 250 1371 849
p 2 0 675 245 1338 871
p 2 0 664 256 1387 869
p 2 0 517 403 826 664
p 2 0 596 324 1200 784
p 2 0 630 290 1219 823
p 2 0 633 287 1269 823
p 2 0 701 219 1502 907
p 2 0 652 268 1131 822
p 2 0 739 181 1371 919
p 2 0 731 189 1373 911
p 2 0 736 184 1468 943
p 2 0 612 308 1186 805
p 2 0 585 335 945 734
p 2 0 641 279 1206 807
p 2 0 632 288 1119 795
p 2 0 714 206 1383 901
p 2 0 634 286 1147 800
p 2 0 532 388 816 655
p 2 0 574 346 1094 738
p 2 0 597 323 1145 775
p 2 0 622 298 1219 809
p 2 0 605 315 1144 783
p 2 0 684 236 1222 862
i 2 920 0 0 19336 3599
p 2 0 466 454 878 635
p 2 0 417 503 750 585
p 2 0 272 648 628 435
p 2 0 293 627 612 446
p 2 0 253 667 558 403
p 2 0 234 686 551 389
p 2 1 321 598 854 494
p 2 0 276 644 645 432
p 2 0 224 696 544 378
p 2 0 304 616 730 461
p 2 0 208 712 700 390
p 2 0 306 614 754 465
p 2 0 322 598 821 482
p 2 0 410 510 944 573
p 2 0 485 435 1256 683
p 2 0 411 509 921 581
p 2 0 322 598 789 496
p 2 0 320 600 872 503
p 2 0 375 545 838 541
p 2 0 284 636 661 441
p 2 1 257 662 754 431
p 2 0 317 603 902 502
p 2 0 351 569 851 518
p 2 0 274 646 644 430
p 2 0 287 633 863 472
p 2 0 259 661 944 461
p 2 0 342 578 837 508
p 2 0 367 553 998 547
p 2 0 305 615 728 463
p 2 1 424 495 1339 642
p 2 0 497 423 1133 678
p 2 0 305 615 848 493
p 2 0 321 599 954 519
p 2 0 297 623 669 457
p 2 0 331 589 768 491
p 2 0 249 671 822 439
p 2 0 319 601 984 511
p 2 0 300 620 725 464
p 2 0 320 600 751 481
p 2 0 328 592 1037 534
p 2 0 293 627 889 480
p 2 0 335 585 807 505
p 2 0 361 559 1021 553
p 2 0 278 642 684 445
p 2 0 443 477 1156 633
p 2 0 467 453 1049 646
p 2 0 428 492 1100 617
p 2 0 299 621 920 494
p 2 0 283 637 683 447
p 2 0 294 626 677 452
p 2 0 317 603 715 471
p 2 0 322 598 945 516
p 2 0 299 621 717 460
p 2 0 272 648 631 431
p 2 0 379 541 905 540
p 2 0 306 614 852 480
p 2 0 367 553 874 534
p 2 0 383 537 907 551
p 2 0 280 640 650 434
p 2 0 459 461 1194 648
p 2 0 476 444 1061 654
p 2 0 360 560 769 525
p 2 0 333 587 744 492
p 2 0 232 688 569 389
p 2 0 254 666 635 414
p 2 0 213 707 540 371
p 2 0 338 582 770 498
p 2 0 244 676 610 403
p 2 0 230 690 564 386
p 2 0 267 653 660 431
p 2 0 250 670 603 410
p 2 0 220 700 556 376
p 2 0 210 710 524 365
p 2 0 483 437 1144 667
i 2 920 0 0 18274 3585
p 2 0 609 311 1089 765
p 2 0 539 381 858 692
p 2 0 410 510 680 556
p 2 0 450 470 681 576
p 2 0 420 500 700 551
p 2 0 393 527 603 510
p 2 0 322 598 594 474
p 2 0 328 592 575 476
p 2 0 309 611 556 446
p 2 0 319 601 572 466
p 2 0 307 613 527 442
p 2 0 323 597 534 453
p 2 0 363 557 640 506
p 2 0 301 619 556 451
p 2 0 460 460 805 613
p 2 0 405 515 692 550
p 2 0 360 560 629 502
p 2 0 331 589 586 473
p 2 0 260 660 477 402
p 2 0 339 581 595 476
p 2 0 307 613 563 445
p 2 0 314 606 575 456
p 2 0 290 630 554 437
p 2 0 277 643 492 420
p 2 0 314 606 598 461
p 2 0 327 593 596 471
p 2 0 330 590 596 469
p 2 0 341 579 631 495
p 2 0 321 599 571 467
p 2 0 441 479 809 603
p 2 0 423 497 771 578
p 2 0 434 486 734 571
p 2 0 293 627 573 443
p 2 0 340 580 608 490
p 2 0 279 641 566 437
p 2 0 300 620 564 448
p 2 0 322 598 628 474
p 2 0 352 568 661 506
p 2 0 278 642 474 415
p 2 0 298 622 581 456
p 2 0 350 570 630 491
p 2 0 346 574 601 480
p 2 0 338 582 663 490
p 2 0 334 586 582 479
p 2 0 493 427 1747 674
p 2 0 496 424 934 653
p 2 0 389 531 714 532
p 2 0 438 482 1628 609
p 2 0 366 554 637 483
p 2 0 367 553 637 499
p 2 0 289 631 551 431
p 2 0 445 475 1561 616
p 2 0 359 561 695 507
p 2 0 282 638 558 437
p 2 0 304 616 567 453
p 2 0 343 577 635 484
p 2 0 425 495 1617 589
p 2 0 347 573 672 499
p 2 0 443 477 801 575
p 2 0 524 396 2090 722
p 2 0 502 418 909 653
p 2 0 366 554 721 523
p 2 0 403 517 1479 571
p 2 0 309 611 637 460
p 2 0 363 557 643 505
p 2 0 290 630 579 446
p 2 0 394 526 1430 561
p 2 0 360 560 777 515
p 2 0 324 596 561 460
p 2 0 339 581 637 484
p 2 0 369 551 1370 538
p 2 0 366 554 743 521
p 2 0 422 498 738 563
p 2 0 338 582 602 477
p 2 0 515 405 1584 678
p 2 0 508 412 1050 674
p 2 0 457 463 780 592
p 2 0 383 537 1452 556
p 2 0 340 580 646 479
p 2 0 317 603 598 468
p 2 0 301 619 555 448
p 2 0 370 550 686 514
p 2 0 396 524 702 540
p 2 0 376 544 612 496
p 2 0 385 535 1588 556
p 2 0 381 539 820 538
p 2 0 366 554 667 513
p 2 0 359 561 661 508
p 2 0 338 582 603 479
p 2 0 485 435 940 655
p 2 0 482 438 862 637
p 2 0 387 533 691 535
p 2 0 399 521 688 541
p 2 0 308 612 542 448
p 2 0 354 566 622 496
p 2 0 267 653 484 407
p 2 0 391 529 707 537
p 2 0 321 599 629 478
p 2 0 312 608 551 454
p 2 0 341 579 571 473
p 2 0 382 538 634 511
p 2 0 285 635 532 427
p 2 0 384 536 660 524
p 2 0 448 472 833 589
i 2 920 0 0 3753 2891
p 2 0 828 92 1119 906
p 2 0 787 133 941 844
p 2 0 742 178 903 805
p 2 0 712 208 801 761
p 2 0 689 231 863 754
p 2 0 784 136 904 826
p 2 0 707 213 846 762
p 2 0 747 173 1007 811
p 2 0 741 179 834 790
p 2 0 721 199 827 769
p 2 0 736 184 899 785
p 2 0 728 192 867 778
p 2 0 830 90 1004 880
p 2 0 709 211 823 754
p 2 0 806 114 937 853
p 2 0 766 154 936 820
p 2 0 794 126 993 875
p 2 0 713 207 889 792
p 2 0 742 178 837 781
p 2 0 862 58 1081 917
p 2 0 734 186 914 799
p 2 0 810 110 944 860
p 2 0 783 137 979 861
p 2 0 701 219 802 750
p 2 0 715 205 871 784
p 2 0 680 240 840 746
p 2 0 716 204 924 801
p 2 0 754 166 1015 838
p 2 0 736 184 919 823
p 2 0 738 182 1010 822
p 2 0 807 113 1029 899
p 2 0 727 193 955 816
p 2 0 796 124 1261 915
p 2 0 774 146 878 836
p 2 0 814 106 1056 894
p 2 0 756 164 911 833
p 2 0 762 158 930 833
p 2 0 752 168 1010 838
p 2 0 693 227 849 777
p 2 0 756 164 920 822
p 2 0 752 168 934 814
p 2 0 760 160 952 839
p 2 0 828 92 1020 895
p 2 0 702 218 842 753
p 2 0 823 97 1051 897
p 2 0 774 146 1044 854
p 2 0 786 134 1000 883
p 2 0 788 132 1071 893
p 2 0 720 200 840 795
p 2 0 798 122 997 878
p 2 0 732 188 896 797
p 2 0 761 159 932 825
p 2 0 773 147 955 838
p 2 0 743 177 850 793
p 2 0 752 168 919 817
p 2 0 822 98 990 883
p 2 0 791 129 1081 873
p 2 0 786 134 994 841
p 2 0 702 218 812 761
p 2 0 788 132 956 844
p 2 0 789 131 990 856
p 2 0 840 80 1056 904
p 2 0 762 158 962 833
p 2 0 736 184 850 796
p 2 0 782 138 945 838
p 2 0 701 219 941 777
p 2 0 838 82 1040 890
p 2 0 764 156 1005 831
p 2 0 759 161 870 819
p 2 0 642 278 877 726
p 2 0 736 184 966 819
p 2 0 728 192 947 806
p 2 0 859 61 1225 955
p 2 0 767 153 958 845
p 2 0 832 88 1042 904
p 2 0 770 150 1150 869
p 2 0 809 111 1006 901
p 2 0 727 193 933 821
p 2 0 671 249 890 772
p 2 0 799 121 1026 872
p 2 0 697 223 879 773
p 2 0 848 72 1062 910
p 2 0 794 126 1059 870
p 2 0 736 184 865 800
p 2 0 746 174 934 816
p 2 0 783 137 1272 896
p 2 0 791 129 976 873
p 2 0 739 181 897 795
p 2 0 831 89 1155 951
i 2 920 0 0 33438 3382
p 2 0 476 444 1363 615
p 2 0 156 764 461 304
p 2 1 607 312 1905 756
p 2 0 519 401 1555 653
p 2 0 474 446 1439 620
p 2 13 334 573 2390 563
p 2 0 647 273 2533 810
p 2 29 526 365 3500 855
p 2 0 346 574 986 492
p 2 1 319 600 2821 508
p 2 29 582 309 3892 936
p 2 0 488 432 3285 671
p 2 34 363 523 3843 723
p 2 0 292 628 921 441
p 2 0 536 384 3178 719
p 2 0 510 410 1668 666
p 2 15 433 472 3404 716
p 2 0 363 557 2425 549
p 2 0 477 443 1418 640
p 2 0 462 458 1447 606
p 2 19 417 484 2572 684
p 2 0 361 559 2258 536
p 2 0 313 607 1139 471
p 2 0 240 680 796 396
p 2 17 484 419 2728 760
p 2 0 916 4 7582 1180
p 2 0 916 4 8918 1282
p 2 1 917 2 6855 1261
p 2 0 746 174 2435 938
p 2 0 916 4 5616 1224
p 2 9 908 3 6864 1313
p 2 59 861 0 7838 1552
p 2 0 915 5 5649 1280
p 2 0 757 163 2107 970
p 2 110 810 0 13476 1800
p 2 145 770 5 11266 1999
p 2 195 724 1 8845 2194
p 2 1 893 26 5713 1312
p 2 0 772 148 1807 983
p 2 72 841 7 7780 1917
p 2 1 907 12 5686 1445
p 2 150 769 1 7901 2289
p 2 1 898 21 4883 1461
p 2 0 810 110 1561 975
p 2 167 745 8 8668 2626
p 2 1 865 54 4428 1470
i 2 920 0 0 5634 2924
p 2 0 670 250 3644 1092
p 2 0 670 250 1234 853
p 2 230 581 109 5991 2410
p 2 33 798 89 3914 1730
p 2 98 774 48 5561 2290
p 2 7 857 56 3471 1595
p 2 0 765 155 1030 940
p 2 71 795 54 4900 2102
p 2 40 821 59 4745 1969
p 2 62 786 72 4531 1994
p 2 20 853 47 3652 1761
p 2 0 740 180 1032 956
p 2 40 825 55 3999 1820
p 2 39 786 95 3762 1753
p 2 106 766 48 5007 2139
p 2 41 839 40 4224 1916
p 2 0 810 110 1118 1042
p 2 28 807 85 3499 1688
p 2 0 820 100 2450 1417
p 2 31 815 74 3907 1770
p 2 15 803 102 2652 1477
p 2 0 717 203 933 896
p 2 5 773 142 2345 1165
p 2 0 712 208 1951 966
i 2 920 0 0 5653 2899
p 2 0 822 98 1237 911
p 2 0 766 154 870 841
p 2 0 787 133 1111 866
p 2 95 819 6 5683 2239
p 2 0 855 65 1355 997
p 2 31 861 28 5118 1999
p 2 0 815 105 1023 913
p 2 189 704 27 9069 1949
p 2 7 811 102 4362 1673
p 2 0 754 166 1326 948
p 2 251 666 3 12444 2837
p 2 0 802 118 1236 902
p 2 0 724 196 1261 837
p 2 14 792 114 4118 1634
p 2 63 839 18 9178 1932
p 2 23 853 44 4821 1905
p 2 0 790 130 1111 894
p 2 0 761 159 1271 883
p 2 144 772 4 10766 2656
p 2 0 852 68 1687 1081
p 2 0 816 104 1514 995
p 2 0 735 185 1022 858
p 2 271 647 2 9677 2771
p 2 0 840 80 1442 999
p 2 54 802 64 4661 1930
p 2 22 882 16 5689 1613
p 2 0 841 79 1356 1065
p 2 50 813 57 4849 2038
p 2 0 832 88 1591 1036
p 2 62 853 5 8089 2309
p 2 0 850 70 1841 1141
p 2 0 848 72 1183 945
p 2 0 806 114 1516 975
p 2 52 863 5 7284 2151
p 2 0 855 65 1649 1069
p 2 0 836 84 1395 979
p 2 0 758 162 962 843
p 2 76 841 3 7432 2285
p 2 0 849 71 1600 1094
p 2 0 821 99 1315 995
p 2 60 855 5 7111 2241
p 2 0 856 64 1205 1005
p 2 0 798 122 1315 949
p 2 0 791 129 1267 934
p 2 115 803 2 6892 2458
p 2 0 871 49 1490 1073
p 2 0 798 122 980 889
p 2 1 805 114 1345 965
p 2 83 830 7 6396 2301
p 2 0 872 48 1606 1134
p 2 1 851 68 1645 1044
p 2 0 783 137 1001 902
p 2 75 845 0 6219 2206
p 2 0 867 53 1764 1153
p 2 2 847 71 2043 1123
p 2 46 869 5 6033 2111
p 2 0 839 81 1224 1037
p 2 0 830 90 2046 1110
p 2 5 819 96 2541 1153
p 2 52 864 4 6405 2136
p 2 2 884 34 2744 1277
p 2 0 807 113 1054 923
p 2 10 824 86 2836 1225
p 2 67 849 4 6239 2223
p 2 2 879 39 2781 1290
p 2 9 829 82 3274 1297
p 2 0 778 142 1060 889
p 2 92 818 10 6670 2235
p 2 6 867 47 3858 1427
p 2 0 847 73 2912 1270
p 2 57 857 6 6536 2198
p 2 0 836 84 1192 987
p 2 0 815 105 1214 961
p 2 0 761 159 1213 913
i 2 920 0 0 6574 3059
p 2 0 780 140 1010 837
p 2 0 677 243 860 761
p 2 0 816 104 2907 1089
p 2 0 779 141 1285 887
p 2 2 907 11 4637 1456
p 2 0 802 118 1417 924
p 2 0 780 140 1050 886
p 2 0 915 5 5264 1504
p 2 0 823 97 1363 970
p 2 0 916 4 4746 1484
p 2 0 816 104 1505 1012
p 2 0 804 116 1113 907
p 2 0 913 7 3753 1363
p 2 0 853 67 1421 983
p 2 0 879 41 3348 1255
p 2 0 781 139 1341 935
p 2 0 762 158 1138 899
p 2 9 901 10 6335 1669
p 2 0 835 85 1502 1041
p 2 22 898 0 9454 2040
p 2 0 857 63 1481 1045
p 2 0 760 160 1184 894
p 2 7 898 15 7446 1760
p 2 0 843 77 1523 999
p 2 0 890 30 4504 1434
p 2 0 837 83 1754 1031
p 2 0 774 146 1256 932
p 2 1 904 15 5250 1508
p 2 0 854 66 1976 1093
p 2 0 920 0 6021 1579
p 2 0 919 1 5017 1609
p 2 0 848 72 1487 1034
p 2 0 840 80 3804 1282
p 2 0 881 39 2120 1087
p 2 0 829 91 4541 1319
p 2 0 859 61 2069 1086
p 2 0 679 241 1170 832
p 2 2 874 44 4390 1351
p 2 0 727 193 1881 954
p 2 6 869 45 6049 1576
p 2 0 778 142 1938 1013
p 2 0 785 135 1355 955
p 2 4 809 107 5089 1427
p 2 0 815 105 1765 1033
p 2 7 850 63 5463 1520
p 2 0 818 102 1701 1038
p 2 0 722 198 1309 887
p 2 1 872 47 4594 1454
p 2 0 829 91 1591 1009
p 2 4 863 53 4509 1479
p 2 0 720 200 1518 917
p 2 0 729 191 1283 904
p 2 0 794 126 4342 1372
p 2 0 749 171 1506 947
p 2 0 789 131 3302 1185
p 2 0 814 106 1851 1031
p 2 0 643 277 1153 815
p 2 0 857 63 3316 1270
p 2 0 728 192 1693 942
p 2 0 860 60 3421 1294
p 2 0 839 81 1776 1032
p 2 0 800 120 1365 973
p 2 0 871 49 3135 1281
p 2 0 896 24 2055 1111
p 2 0 849 71 3451 1262
p 2 0 846 74 1956 1057
p 2 0 718 202 1227 881
p 2 0 897 23 3209 1288
p 2 0 785 135 1907 999
p 2 1 843 76 4247 1409
p 2 0 791 129 1885 1026
p 2 0 764 156 1340 944
p 2 1 801 118 4047 1367
p 2 0 817 103 1628 1029
i 2 920 0 0 8141 3103
p 2 0 905 15 4979 1353
p 2 0 816 104 1392 972
p 2 0 884 36 2907 1181
p 2 0 907 13 4602 1310
p 2 0 908 12 3386 1247
p 2 0 912 8 5327 1411
p 2 0 839 81 1394 1019
p 2 0 905 15 2982 1199
p 2 1 902 17 5416 1424
p 2 0 909 11 3148 1231
p 2 0 908 12 4642 1351
p 2 0 788 132 1326 994
p 2 0 899 21 2655 1206
p 2 0 893 27 4345 1285
p 2 0 903 17 2804 1208
p 2 3 894 23 6254 1553
p 2 0 846 74 1398 1039
p 2 0 892 28 2464 1161
p 2 0 898 22 6107 1500
p 2 0 900 20 2960 1226
p 2 1 902 17 6328 1524
p 2 0 818 102 1495 1035
p 2 0 897 23 2943 1161
p 2 0 898 22 2880 1163
p 2 0 912 8 6629 1518
p 2 0 909 11 2952 1240
p 2 0 833 87 1403 1038
p 2 0 906 14 3058 1209
p 2 9 888 23 7837 1647
p 2 0 918 2 3371 1313
p 2 0 917 3 3457 1279
p 2 0 828 92 1409 1025
p 2 14 893 13 8188 1710
p 2 0 912 8 3509 1356
p 2 1 915 4 3544 1306
p 2 25 892 3 8743 1871
p 2 0 826 94 1611 1092
p 2 0 912 8 3159 1268
p 2 40 873 7 5178 1580
p 2 45 871 4 10888 2076
